#{"t_start": 1764983017.9977443, "env_id": "ALE/Pong-v5"}
r,l,t
-21.0,839,2.949545
-21.0,871,4.216702
-21.0,902,5.482781
-21.0,872,6.81553
-21.0,915,8.06534
-21.0,824,9.242785
-21.0,840,10.52811
-21.0,872,11.880095
-21.0,1032,13.537421
-21.0,764,14.636325
-21.0,914,16.099163
-21.0,824,15.874105
-20.0,870,17.221785
-21.0,764,18.430851
-21.0,882,21.275477
-21.0,842,25.612572
-21.0,764,29.455008
-21.0,842,33.547504
-21.0,990,38.393527
-21.0,810,42.195275
-21.0,826,46.402315
-21.0,792,48.821351
-21.0,884,53.100345
-21.0,852,57.213603
-21.0,1048,62.201789
-20.0,1012,67.207522
-21.0,826,71.281736
-19.0,938,75.797112
-21.0,820,78.277707
-21.0,944,82.797504
-21.0,880,86.948197
-21.0,885,91.156313
-20.0,976,95.727587
-21.0,885,100.092489
-21.0,1002,104.881955
-20.0,935,107.850897
-21.0,764,111.436004
-21.0,882,115.672287
-21.0,811,119.600629
-21.0,783,123.441314
-21.0,811,127.512843
-21.0,792,131.385943
-21.0,880,135.776821
-19.0,1111,139.813907
-21.0,764,143.58908
-21.0,792,147.369915
-21.0,840,151.46656
-21.0,930,156.008508
-20.0,967,160.843542
-21.0,825,164.84331
-21.0,792,168.680657
-21.0,782,171.092166
-21.0,943,175.733739
-21.0,810,179.617498
-21.0,853,183.809215
-21.0,812,187.719194
-21.0,880,191.872961
-21.0,812,195.83391
-21.0,904,200.200508
-21.0,1001,203.615055
-20.0,871,207.881264
-21.0,992,212.606127
-21.0,899,216.879186
-21.0,764,220.596557
-21.0,824,224.489893
-21.0,972,229.231455
-20.0,1057,232.91519
-21.0,792,236.76005
-21.0,941,241.308802
-21.0,908,245.731969
-21.0,924,250.249369
-21.0,962,255.147578
-21.0,1006,260.082852
-21.0,826,262.749635
-21.0,963,267.503094
-21.0,887,272.059712
-21.0,915,276.759137
-21.0,1068,282.153798
-21.0,764,286.1314
-21.0,974,290.905744
-21.0,826,293.546806
-21.0,885,297.869728
-21.0,843,301.973971
-21.0,905,306.412035
-21.0,853,310.676643
-21.0,946,315.269249
-21.0,908,319.803746
-20.0,898,324.138101
-20.0,1001,327.687725
-21.0,1094,333.083327
-20.0,948,337.782924
-20.0,837,341.927381
-21.0,764,345.791688
-21.0,764,349.563142
-21.0,764,353.369783
-21.0,824,356.054313
-20.0,925,360.646726
-21.0,929,365.344487
-21.0,824,369.472477
-21.0,968,374.259363
-20.0,1120,379.82649
-21.0,945,384.630002
-21.0,1005,388.057576
-21.0,1037,393.137225
-19.0,976,398.247716
-21.0,862,402.502664
-20.0,1111,407.961812
-21.0,887,412.264126
-19.0,1154,416.517469
-19.0,1029,421.49485
-21.0,825,425.561414
-21.0,1067,430.81019
-21.0,1209,436.795083
-21.0,783,440.544329
-21.0,946,445.265456
-21.0,1167,449.960736
-21.0,843,454.301714
-21.0,941,459.175457
-20.0,1055,464.753512
-19.0,1181,470.704884
-21.0,908,475.592752
-21.0,945,479.133611
-18.0,1072,484.884742
-21.0,1054,490.312836
-21.0,764,494.136341
-20.0,842,498.159318
-19.0,1217,504.267537
-21.0,764,507.993191
-21.0,1006,511.6207
-21.0,1066,516.957463
-19.0,1206,523.088943
-21.0,893,528.140112
-20.0,1041,533.672475
-21.0,1107,539.306363
-21.0,845,542.130138
-21.0,894,546.618254
-21.0,1025,551.874187
-21.0,932,556.485037
-21.0,1074,561.965287
-21.0,946,566.912706
-21.0,1019,570.569251
-21.0,764,574.340061
-21.0,1020,579.833548
-21.0,872,584.634721
-21.0,1028,589.827585
-21.0,945,594.508321
-21.0,940,599.260651
-21.0,854,602.112082
-21.0,884,606.431151
-21.0,884,610.850575
-20.0,859,615.089553
-21.0,971,619.829445
-20.0,1209,625.934552
-21.0,1153,631.748581
-20.0,917,634.82106
-20.0,917,639.362821
-20.0,1208,645.39655
-20.0,1009,650.396763
-21.0,1218,656.547128
-21.0,912,661.067521
-21.0,1007,664.551274
-20.0,938,669.147165
-20.0,985,674.026595
-20.0,957,678.804849
-20.0,1280,685.208705
-21.0,914,689.816113
-20.0,921,693.309921
-18.0,1332,701.849305
-21.0,912,706.894326
-19.0,1384,714.028625
-20.0,1181,720.05888
-19.0,1330,725.352318
-21.0,1022,730.588119
-18.0,1181,736.698951
-20.0,1200,742.745607
-20.0,983,747.655894
-20.0,1050,752.970498
-21.0,993,756.41653
-20.0,1241,762.639922
-21.0,1086,768.11533
-20.0,1106,773.634001
-21.0,824,777.736011
-21.0,783,781.616622
-21.0,1307,786.647806
-21.0,946,791.447781
-21.0,934,796.208153
-21.0,1110,801.811086
-20.0,959,806.70764
-18.0,1095,812.056254
-21.0,884,816.371745
-20.0,1102,820.342002
-21.0,973,825.091714
-20.0,958,829.788464
-20.0,1102,835.304817
-21.0,963,840.242127
-20.0,837,844.354154
-20.0,1424,849.97877
-21.0,1109,855.594116
-21.0,853,859.816512
-20.0,1306,866.292746
-21.0,972,871.199329
-20.0,1043,876.429789
-18.0,1067,880.977199
-16.0,1378,887.809047
-17.0,1364,894.653177
-18.0,1434,901.83524
-19.0,1141,907.599364
-19.0,1240,912.505999
-20.0,1313,919.199941
-19.0,1138,925.20573
-20.0,1000,930.296254
-20.0,934,935.307703
-19.0,1385,940.988786
-20.0,1153,947.330072
-21.0,1431,955.014995
-19.0,1035,960.262368
-19.0,1121,966.083535
-20.0,1037,973.87517
-19.0,1172,980.232824
-20.0,1180,986.488241
-21.0,824,990.822174
-18.0,1338,998.389755
-19.0,1142,1002.950507
-21.0,1004,1008.026145
-21.0,885,1012.46589
-19.0,1311,1019.224702
-17.0,1382,1026.252822
-19.0,1207,1032.472694
-18.0,1431,1038.241675
-21.0,884,1042.839179
-19.0,1514,1051.502346
-20.0,966,1056.915335
-17.0,1374,1063.04726
-18.0,1174,1069.643672
-16.0,1306,1077.62323
-20.0,1229,1087.238542
-20.0,1018,1093.443664
-19.0,1420,1104.391544
-19.0,1075,1113.062215
-18.0,1231,1123.423606
-20.0,1245,1132.391215
-21.0,1021,1140.931849
-20.0,981,1149.447362
-21.0,1069,1157.360729
-20.0,1206,1166.016336
-18.0,1220,1174.559099
-16.0,1373,1184.833019
-18.0,1262,1195.424249
-20.0,1018,1204.689679
-21.0,1066,1214.36833
-17.0,1297,1224.816072
-21.0,1366,1236.97837
-20.0,984,1245.066876
-18.0,1202,1254.086163
-17.0,1349,1265.336041
-19.0,1182,1275.238051
-16.0,1313,1281.322755
-21.0,1013,1286.657576
-20.0,981,1291.56495
-18.0,1514,1299.04554
-19.0,1316,1305.710222
-19.0,1214,1310.420602
-20.0,1074,1315.710769
-17.0,1252,1321.964984
-20.0,1019,1327.098784
-20.0,986,1331.982891
-13.0,1789,1340.889684
-19.0,1052,1344.601872
-19.0,1344,1351.296573
-17.0,1261,1357.641914
-18.0,1152,1363.537629
-18.0,1315,1370.196953
-21.0,863,1372.992388
-20.0,996,1378.120423
-18.0,1364,1385.401474
-15.0,1760,1394.868197
-17.0,1490,1401.15872
-17.0,1623,1409.779847
-19.0,1212,1416.256336
-19.0,1122,1422.884259
-19.0,1054,1428.382699
-18.0,1228,1433.778762
-18.0,1150,1439.802789
-18.0,1493,1447.487521
-15.0,1431,1454.815949
-18.0,1388,1461.856662
-20.0,1065,1465.803115
-14.0,1804,1475.017911
-20.0,1022,1480.04186
-19.0,1145,1485.863379
-19.0,1346,1492.670018
-18.0,1302,1498.000721
-18.0,1358,1505.307311
-18.0,1184,1511.529938
-19.0,1233,1517.890271
-17.0,1384,1524.856257
-17.0,1427,1530.547826
-20.0,977,1535.764742
-17.0,1347,1542.842985
-18.0,1317,1549.685088
-20.0,1326,1554.812431
-20.0,1182,1560.800925
-15.0,1512,1568.518135
-17.0,1517,1576.222424
-16.0,1506,1583.846034
-14.0,1502,1589.937389
-21.0,910,1594.402111
-19.0,1268,1600.791495
-17.0,1584,1608.817869
-20.0,1120,1614.37788
-19.0,1091,1618.57741
-15.0,1426,1626.098828
-17.0,1680,1635.183264
-19.0,1563,1643.549436
-16.0,1900,1652.395963
-16.0,1606,1661.190231
-14.0,1681,1669.777342
-13.0,1839,1679.196867
-18.0,1458,1685.152375
-18.0,1332,1692.110212
-20.0,907,1697.193205
-18.0,1765,1706.663862
-16.0,1355,1712.093872
-13.0,1980,1723.668536
-13.0,1855,1733.711848
-11.0,1856,1742.034749
-15.0,1463,1749.945047
-17.0,1247,1756.509608
-11.0,2192,1768.345893
-17.0,1256,1773.681818
-15.0,1764,1783.188179
-18.0,1291,1790.203017
-18.0,1231,1796.85849
-17.0,1565,1803.881754
-19.0,1477,1812.028928
-18.0,1355,1819.176238
-9.0,2504,1832.865712
-12.0,2488,1845.217222
-14.0,2253,1857.487002
-15.0,1820,1865.879474
-17.0,1561,1874.359598
-16.0,1692,1883.637214
-14.0,2058,1894.659131
-17.0,1839,1903.281584
-14.0,1679,1911.923622
-18.0,1388,1919.035895
-18.0,1497,1925.120333
-15.0,1480,1932.616271
-13.0,1662,1941.14367
-12.0,2133,1952.447959
-10.0,2317,1963.648475
-12.0,2100,1975.626653
-10.0,2316,1986.099081
-11.0,2194,1998.662452
-7.0,2435,2012.843109
-15.0,1743,2020.494619
-5.0,2989,2037.353616
-10.0,1947,2047.359459
-17.0,1716,2054.440568
-14.0,1746,2063.403137
-15.0,1493,2071.486318
-15.0,1827,2080.732007
-16.0,1681,2089.50282
-9.0,2410,2102.132472
-12.0,2238,2112.332397
-18.0,1465,2120.259253
-14.0,1614,2128.694918
-15.0,2053,2139.182048
-8.0,2412,2150.130235
-8.0,2282,2162.268362
-14.0,1781,2170.042226
-14.0,2056,2180.723681
-10.0,2244,2192.285635
-13.0,1868,2201.287177
-13.0,1757,2210.373736
-16.0,1466,2217.973115
-4.0,3149,2232.694536
-10.0,2318,2244.444074
-13.0,1913,2253.986425
-12.0,2054,2262.96215
-12.0,1971,2272.908695
-17.0,1254,2279.20157
-9.0,2285,2290.629565
-12.0,2163,2300.06202
-3.0,2996,2315.959399
-14.0,2061,2326.125172
-9.0,2138,2336.978282
-2.0,3032,2352.964093
-14.0,1556,2359.457046
-5.0,2653,2373.23884
-13.0,1967,2384.650547
-9.0,2365,2396.058797
-12.0,1686,2404.929147
-9.0,2691,2416.916205
-15.0,1726,2425.48586
2.0,2802,2439.607218
-13.0,1561,2447.467532
-11.0,2271,2457.765103
-16.0,1415,2465.107883
-3.0,3121,2479.687345
-3.0,2879,2495.329686
-9.0,2319,2506.897074
-11.0,2719,2519.17185
1.0,3090,2534.97871
-7.0,2208,2544.631558
-4.0,2782,2558.81067
-4.0,2582,2570.410398
4.0,2710,2583.98035
3.0,3061,2599.350146
7.0,2474,2610.438128
-11.0,1883,2619.979816
-1.0,2791,2632.680431
4.0,2907,2647.415979
-1.0,3028,2661.985487
-1.0,2651,2675.411686
9.0,2778,2690.509385
-7.0,2858,2703.767063
5.0,3041,2719.405402
2.0,3421,2735.368986
-9.0,2387,2747.449808
1.0,3562,2764.071995
5.0,2712,2777.931931
3.0,3153,2792.341455
-1.0,3020,2807.698421
4.0,3349,2823.426082
4.0,3257,2840.103463
-4.0,2895,2853.550864
3.0,3045,2869.188978
10.0,2539,2880.570656
5.0,2891,2895.359438
3.0,2957,2909.105309
9.0,2365,2921.341228
-5.0,2374,2933.623383
9.0,2363,2944.213747
9.0,2804,2958.660229
4.0,3001,2972.46542
7.0,2973,2987.687611
1.0,3187,3002.820718
5.0,2518,3016.024013
11.0,2384,3028.713483
11.0,2324,3041.240183
7.0,2389,3056.725903
4.0,2874,3071.137026
9.0,2367,3084.032207
12.0,2244,3094.498983
9.0,2478,3107.619991
11.0,2278,3119.574112
12.0,2384,3130.525464
12.0,2304,3142.514851
7.0,2965,3156.960588
12.0,2381,3170.44454
14.0,3013,3187.113638
3.0,2779,3201.462101
12.0,2362,3213.519574
6.0,2748,3225.982284
11.0,2499,3238.958688
10.0,2730,3252.553014
11.0,2503,3265.252703
14.0,2653,3277.403183
11.0,2579,3290.838959
13.0,2530,3303.676561
12.0,2277,3313.819307
10.0,2434,3326.452441
10.0,2403,3337.427147
5.0,2683,3351.579197
7.0,2645,3365.347396
14.0,2896,3379.198873
14.0,3070,3396.124949
13.0,2847,3409.105085
12.0,2699,3423.052307
15.0,2854,3436.241517
12.0,2756,3450.757383
11.0,2788,3464.395536
7.0,3070,3481.752711
12.0,2336,3493.770112
14.0,2844,3509.024945
7.0,2856,3523.354835
12.0,2304,3535.364918
14.0,2531,3548.40313
13.0,2381,3559.072961
10.0,2566,3572.388956
13.0,2840,3585.772837
14.0,3121,3601.995422
16.0,3431,3618.377115
15.0,2839,3633.044858
15.0,2511,3645.020562
16.0,2629,3658.507312
15.0,2882,3674.054922
11.0,2519,3685.578955
15.0,2687,3699.40046
17.0,2878,3713.047019
15.0,2745,3728.210861
14.0,2922,3741.664315
8.0,2878,3757.080707
10.0,2408,3768.965089
12.0,2396,3781.230363
12.0,2275,3792.786265
13.0,2485,3804.064076
17.0,2711,3818.335878
14.0,2746,3831.164589
12.0,2763,3846.162059
14.0,2670,3860.426237
15.0,2525,3873.90925
9.0,2694,3888.977815
5.0,3074,3904.223712
10.0,2808,3919.404499
13.0,2610,3931.426397
14.0,2813,3946.196965
15.0,2879,3959.918208
13.0,2612,3973.415021
15.0,3101,3988.473614
10.0,3136,4006.268256
12.0,2898,4020.392942
13.0,3059,4037.185627
19.0,3005,4051.31597
19.0,2973,4066.491023
16.0,2754,4079.691402
11.0,2823,4094.97133
14.0,3036,4109.405561
16.0,2948,4125.73492
15.0,3021,4139.771973
13.0,2397,4152.012892
13.0,2832,4166.730025
12.0,2710,4179.085572
9.0,3027,4194.529074
17.0,2847,4207.594269
12.0,2855,4222.298959
7.0,2692,4234.487255
13.0,2585,4247.69961
9.0,2787,4260.549684
13.0,2226,4272.0849
8.0,2967,4287.286066
8.0,2582,4298.939801
17.0,3187,4315.281548
10.0,2990,4328.762556
17.0,3230,4345.468603
16.0,3495,4362.06836
9.0,2926,4377.406419
12.0,2820,4390.870559
14.0,3344,4409.864624
17.0,3058,4424.194144
13.0,2595,4437.690683
14.0,2565,4449.17157
13.0,2317,4461.105006
8.0,2941,4474.357283
12.0,2763,4488.431201
17.0,2906,4503.283964
13.0,3098,4517.521228
15.0,2826,4532.124653
19.0,2988,4547.408411
14.0,2731,4561.320435
12.0,2561,4573.072975
17.0,2711,4587.078309
13.0,2847,4600.271777
11.0,3174,4616.777814
21.0,2637,4628.747094
8.0,2978,4645.390283
12.0,3209,4661.748186
9.0,3023,4677.351315
13.0,3543,4693.801775
16.0,3024,4709.212881
16.0,3128,4723.635327
16.0,3248,4740.32772
15.0,2829,4753.215262
14.0,2840,4767.917787
7.0,3012,4781.704724
12.0,3115,4797.673432
17.0,3383,4813.359228
8.0,3315,4830.400422
17.0,3218,4845.49861
12.0,3245,4862.366842
16.0,2839,4875.610142
13.0,3334,4892.946725
12.0,2979,4906.724947
16.0,3265,4924.695862
12.0,3045,4938.797649
11.0,2971,4954.237797
12.0,2958,4967.640823
14.0,3247,4984.252079
13.0,3309,4999.597564
19.0,3056,5015.305657
17.0,3026,5029.339516
20.0,3041,5044.928663
17.0,2961,5058.329734
16.0,2922,5073.442396
17.0,3017,5087.394444
14.0,2729,5101.461396
13.0,2831,5116.073058
15.0,2860,5128.927489
5.0,3261,5145.6886
17.0,2767,5158.2331
16.0,2821,5173.004693
11.0,3225,5188.123982
12.0,2989,5203.581244
15.0,3021,5217.821892
20.0,2284,5229.699933
16.0,2798,5242.493668
10.0,2942,5257.551624
17.0,2514,5270.263119
12.0,3128,5284.47589
18.0,2618,5297.74411
16.0,2575,5309.137318
16.0,2919,5323.902689
17.0,2705,5336.193753
15.0,2844,5350.723201
17.0,2620,5362.456952
15.0,2685,5376.213649
14.0,2681,5390.157807
15.0,2589,5402.10119
17.0,2416,5415.010084
13.0,2343,5425.997042
13.0,2645,5440.12864
19.0,2560,5453.690336
14.0,2683,5466.595984
13.0,2845,5481.805634
10.0,3030,5496.36183
9.0,3183,5513.589187
12.0,2915,5527.703993
18.0,2562,5541.311726
17.0,2614,5553.68211
17.0,2536,5567.043555
16.0,2759,5580.598293
13.0,2756,5594.5309
11.0,2794,5607.348444
9.0,3042,5623.339227
17.0,2640,5636.965763
13.0,3023,5650.93983
13.0,2516,5663.839568
20.0,2536,5675.084504
17.0,2641,5688.787174
11.0,2860,5701.809166
13.0,2799,5716.39173
15.0,2735,5730.458997
15.0,2676,5743.336567
21.0,2379,5756.178448
7.0,2845,5769.081686
19.0,2462,5781.714755
15.0,2745,5794.356552
20.0,2378,5806.827217
20.0,2378,5819.731365
15.0,2751,5833.339449
15.0,2870,5848.417305
15.0,2647,5861.039779
20.0,2428,5874.470537
14.0,2633,5887.41909
17.0,2659,5901.174948
16.0,2435,5913.625427
17.0,2603,5925.345041
20.0,2427,5937.756414
18.0,2497,5949.177677
18.0,2515,5962.902563
15.0,2630,5975.376315
12.0,2663,5989.624247
15.0,2674,6004.047333
16.0,2566,6016.540135
18.0,2517,6030.26181
18.0,2185,6040.358528
17.0,2681,6054.220089
15.0,2541,6065.885579
14.0,2829,6081.064838
19.0,2698,6095.402591
16.0,2706,6107.635658
16.0,2642,6121.345129
20.0,2422,6132.374058
17.0,2532,6145.691453
19.0,2461,6158.782474
18.0,2568,6170.91263
20.0,2471,6184.065494
15.0,2794,6197.293056
16.0,2613,6211.372833
14.0,2558,6223.292421
15.0,2741,6238.252682
10.0,2909,6251.930346
16.0,2876,6266.775573
16.0,2763,6280.81918
19.0,2416,6291.545425
16.0,2486,6304.312437
